County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
Motley County,0.0,0.0,300.0,13.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Nacogdoches County,0.0,0.0,15105.0,280.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Navarro County,0.0,0.0,14930.0,234.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Newton County,0.0,0.0,2004.0,64.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Nolan County,0.0,0.0,2994.0,108.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Nueces County,0.0,0.0,101034.0,1360.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Ochiltree County,0.0,0.0,2638.0,50.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Oldham County,0.0,0.0,616.0,6.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Orange County,0.0,0.0,18605.0,381.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Palo Pinto County,0.0,0.0,7984.0,159.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Panola County,0.0,0.0,5797.0,139.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Parker County,0.0,0.0,40101.0,494.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Parmer County,0.0,0.0,2578.0,54.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Pecos County,0.0,0.0,3714.0,72.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Polk County,0.0,0.0,8510.0,266.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Potter County,0.0,0.0,34363.0,675.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Presidio County,0.0,0.0,1274.0,42.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Rains County,0.0,0.0,2102.0,62.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Randall County,0.0,0.0,31318.0,517.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Reagan County,0.0,0.0,1011.0,16.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Real County,0.0,0.0,990.0,25.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Red River County,0.0,0.0,2773.0,75.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Reeves County,0.0,0.0,5940.0,77.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Refugio County,0.0,0.0,2361.0,42.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Roberts County,0.0,0.0,191.0,2.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
